row_num,user_id,subject,chapter,course_completion_percentage,lesson,chapter_completion_percentage,score,datetime
48,1076,maths,maths18,0.59375,challenge52,1.0,82,2020-12-24 04:53:02
49,1076,maths,maths19,0.609375,challenge53,0.5,73,2020-12-24 20:53:43
50,1076,maths,maths19,0.625,challenge54,1.0,99,2020-12-24 23:31:35
51,1076,maths,maths20,0.640625,challenge55,0.5,83,2020-12-25 13:17:12
52,1076,maths,maths20,0.65625,challenge56,1.0,90,2020-12-26 09:44:23
53,1076,maths,maths21,0.671875,challenge57,0.5,85,2020-12-27 04:53:23
54,1076,maths,maths21,0.6875,challenge58,1.0,77,2020-12-27 07:31:52
55,1076,maths,maths22,0.69375,challenge59,0.2,77,2020-12-27 07:44:49
56,1076,maths,maths22,0.7,challenge60,0.4,91,2020-12-27 20:05:23
57,1076,maths,maths22,0.7062499999999999,challenge61,0.6,83,2020-12-27 22:11:27
58,1076,maths,maths22,0.7124999999999999,challenge62,0.8,74,2020-12-28 03:46:30
59,1076,maths,maths22,0.7187499999999999,challenge63,1.0,73,2020-12-28 08:09:04
60,1076,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,79,2020-12-28 08:46:52
61,1076,maths,maths23,0.7395833333333331,challenge65,0.6666666666666666,98,2020-12-28 14:37:42
62,1076,maths,maths23,0.7499999999999998,challenge66,1.0,74,2020-12-28 19:46:42
63,1076,maths,maths24,0.7604166666666664,challenge67,0.3333333333333333,98,2020-12-29 12:11:12
0,1077,en,en00,0.016129032258064516,ambulance,0.5,86,2020-12-02 11:45:44
1,1077,en,en00,0.03225806451612903,anchor,1.0,86,2020-12-03 10:37:34
2,1077,en,en01,0.04838709677419355,auto,0.5,82,2020-12-03 11:20:03
3,1077,en,en01,0.06451612903225806,pram,1.0,94,2020-12-04 10:56:02
4,1077,en,en02,0.08064516129032258,bag,0.5,77,2020-12-04 13:02:01
5,1077,en,en02,0.0967741935483871,ball,1.0,78,2020-12-04 13:15:05
6,1077,en,en03,0.11290322580645161,balloon,0.5,92,2020-12-04 13:29:17
7,1077,en,en03,0.12903225806451613,bell,1.0,74,2020-12-05 08:11:03
8,1077,en,en04,0.13978494623655913,balloon1,0.3333333333333333,85,2020-12-05 19:10:18
9,1077,en,en04,0.15053763440860213,balloon2,0.6666666666666666,94,2020-12-05 20:19:08
10,1077,en,en04,0.16129032258064513,balloon3,1.0,88,2020-12-06 13:13:33
11,1077,en,en06,0.17741935483870963,balloon4,0.5,95,2020-12-06 15:31:54
12,1077,en,en06,0.19354838709677413,balloon5,1.0,80,2020-12-07 23:43:09
13,1077,en,en05,0.22580645161290316,balloon6,1.0,70,2020-12-08 15:38:34
14,1077,en,en07,0.2419354838709677,balloon7,0.5,82,2020-12-08 18:32:01
15,1077,en,en07,0.2580645161290322,balloon8,1.0,93,2020-12-09 02:32:23
16,1077,en,en08,0.2741935483870967,balloon9,0.5,79,2020-12-10 02:02:40
17,1077,en,en08,0.2903225806451612,balloon10,1.0,93,2020-12-11 06:24:58
18,1077,en,en09,0.3010752688172042,balloon11,0.3333333333333333,78,2020-12-13 08:49:25
19,1077,en,en09,0.3118279569892472,balloon12,0.6666666666666666,80,2020-12-13 18:27:19
20,1077,en,en09,0.3225806451612902,balloon13,1.0,78,2020-12-15 03:08:29
21,1077,en,en10,0.33064516129032245,balloon14,0.25,81,2020-12-15 05:41:01
22,1077,en,en10,0.3387096774193547,balloon15,0.5,92,2020-12-15 13:03:40
23,1077,en,en10,0.34677419354838696,balloon16,0.75,74,2020-12-15 19:29:02
24,1077,en,en10,0.3548387096774192,balloon17,1.0,87,2020-12-16 07:06:26
25,1077,en,en12,0.38709677419354827,balloon18,1.0,91,2020-12-17 14:01:27
26,1077,en,en13,0.40322580645161277,balloon19,0.5,96,2020-12-17 15:52:42
27,1077,en,en13,0.41935483870967727,balloon20,1.0,71,2020-12-17 22:54:59
28,1077,en,en14,0.43548387096774177,balloon21,0.5,71,2020-12-18 21:03:43
29,1077,en,en14,0.4516129032258063,balloon22,1.0,76,2020-12-19 00:10:45
30,1077,en,en15,0.4677419354838708,balloon23,0.5,73,2020-12-19 23:03:49
31,1077,en,en15,0.4838709677419353,balloon24,1.0,84,2020-12-20 20:08:18
32,1077,en,en16,0.4903225806451611,balloon25,0.2,92,2020-12-21 02:42:46
33,1077,en,en16,0.4967741935483869,balloon26,0.4,80,2020-12-21 11:49:37
34,1077,en,en16,0.5032258064516127,balloon27,0.6,84,2020-12-21 23:26:47
35,1077,en,en16,0.5096774193548386,balloon28,0.8,81,2020-12-22 01:19:06
36,1077,en,en16,0.5161290322580644,balloon29,1.0,82,2020-12-22 07:11:35
37,1077,en,en17,0.5225806451612902,balloon30,0.2,72,2020-12-23 04:08:44
38,1077,en,en17,0.529032258064516,balloon31,0.4,86,2020-12-23 06:41:36
39,1077,en,en17,0.5354838709677419,balloon32,0.6,79,2020-12-23 08:21:39
40,1077,en,en17,0.5419354838709677,balloon33,0.8,95,2020-12-23 14:11:51
41,1077,en,en17,0.5483870967741935,balloon34,1.0,91,2020-12-23 15:08:27
42,1077,en,en19,0.5564516129032258,balloon35,0.25,86,2020-12-24 00:19:08
43,1077,en,en19,0.564516129032258,balloon36,0.5,85,2020-12-25 20:10:47
44,1077,en,en19,0.5725806451612903,balloon37,0.75,86,2020-12-26 15:08:36
45,1077,en,en19,0.5806451612903225,balloon38,1.0,87,2020-12-26 16:32:41
46,1077,en,en20,0.596774193548387,balloon39,0.5,77,2020-12-27 02:32:26
47,1077,en,en20,0.6129032258064515,balloon40,1.0,77,2020-12-27 08:10:06
48,1077,en,en21,0.6451612903225805,balloon41,1.0,88,2020-12-27 12:07:47
49,1077,en,en22,0.6774193548387095,balloon42,1.0,92,2020-12-27 19:00:34
50,1077,en,en23,0.693548387096774,balloon43,0.5,84,2020-12-28 02:29:48
51,1077,en,en23,0.7096774193548385,balloon44,1.0,80,2020-12-28 09:49:56
52,1077,en,en32,0.725806451612903,balloon45,0.5,88,2020-12-28 12:51:02
53,1077,en,en32,0.7419354838709675,balloon46,1.0,90,2020-12-28 16:39:42
54,1077,en,en24,0.758064516129032,balloon47,0.5,87,2020-12-28 16:59:51
55,1077,en,en24,0.7741935483870965,balloon48,1.0,85,2020-12-28 22:33:10
56,1077,en,en25,0.7849462365591395,balloon49,0.3333333333333333,95,2020-12-29 07:41:34
57,1077,en,en25,0.7956989247311825,balloon50,0.6666666666666666,94,2020-12-29 10:24:21
0,1077,maths,maths00,0.015625,challenge1,0.5,73,2020-12-01 13:42:34
1,1077,maths,maths00,0.03125,challenge5,1.0,75,2020-12-01 21:40:19
2,1077,maths,maths01,0.0625,challenge6,1.0,84,2020-12-02 11:31:09
3,1077,maths,maths02,0.078125,challenge7,0.5,76,2020-12-02 12:23:06
4,1077,maths,maths02,0.09375,challenge8,1.0,70,2020-12-02 17:22:25
5,1077,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,75,2020-12-03 06:52:28
6,1077,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,75,2020-12-05 03:02:28
7,1077,maths,maths03,0.125,challenge11,1.0,95,2020-12-05 23:59:26
8,1077,maths,maths04,0.15625,challenge12,1.0,89,2020-12-06 00:16:46
9,1077,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,80,2020-12-06 04:26:48
10,1077,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,89,2020-12-07 16:46:34
11,1077,maths,maths05,0.18749999999999997,challenge15,1.0,79,2020-12-08 11:40:32
12,1077,maths,maths06,0.20312499999999997,challenge16,0.5,75,2020-12-08 16:05:23
13,1077,maths,maths06,0.21874999999999997,challenge17,1.0,94,2020-12-08 22:23:55
14,1077,maths,maths07,0.22656249999999997,challenge18,0.25,80,2020-12-09 13:56:10
15,1077,maths,maths07,0.23437499999999997,challenge19,0.5,88,2020-12-10 15:57:28
16,1077,maths,maths07,0.24218749999999997,challenge20,0.75,89,2020-12-11 00:39:49
17,1077,maths,maths07,0.24999999999999997,challenge21,1.0,83,2020-12-11 05:12:39
18,1077,maths,maths08,0.265625,challenge22,0.5,87,2020-12-12 04:18:39
19,1077,maths,maths08,0.28125,challenge23,1.0,92,2020-12-14 08:02:23
20,1077,maths,maths09,0.296875,challenge24,0.5,79,2020-12-15 01:44:36
21,1077,maths,maths09,0.3125,challenge25,1.0,74,2020-12-15 06:41:03
22,1077,maths,maths10,0.328125,challenge26,0.5,88,2020-12-16 07:01:03
23,1077,maths,maths10,0.34375,challenge27,1.0,81,2020-12-16 08:11:59
24,1077,maths,maths11,0.3515625,challenge28,0.25,93,2020-12-17 06:51:29
25,1077,maths,maths11,0.359375,challenge29,0.5,96,2020-12-17 08:10:49
26,1077,maths,maths11,0.3671875,challenge30,0.75,77,2020-12-17 19:48:45
27,1077,maths,maths11,0.375,challenge31,1.0,89,2020-12-18 00:31:32
28,1077,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,92,2020-12-18 00:50:55
29,1077,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,92,2020-12-18 03:10:36
30,1077,maths,maths12,0.40625000000000006,challenge34,1.0,91,2020-12-18 04:45:03
31,1077,maths,maths13,0.41406250000000006,challenge35,0.25,95,2020-12-18 16:47:28
32,1077,maths,maths13,0.42187500000000006,challenge36,0.5,82,2020-12-18 23:43:32
33,1077,maths,maths13,0.42968750000000006,challenge37,0.75,72,2020-12-20 08:37:02
34,1077,maths,maths13,0.43750000000000006,challenge38,1.0,85,2020-12-21 18:22:16
35,1077,maths,maths14,0.44531250000000006,challenge39,0.25,85,2020-12-22 16:46:20
36,1077,maths,maths14,0.45312500000000006,challenge40,0.5,74,2020-12-23 05:54:03
37,1077,maths,maths14,0.46093750000000006,challenge41,0.75,88,2020-12-23 21:11:23
38,1077,maths,maths14,0.46875000000000006,challenge42,1.0,70,2020-12-24 12:01:46
39,1077,maths,maths15,0.47656250000000006,challenge43,0.25,74,2020-12-24 13:07:59
40,1077,maths,maths15,0.48437500000000006,challenge44,0.5,96,2020-12-24 22:51:09
41,1077,maths,maths15,0.49218750000000006,challenge45,0.75,97,2020-12-26 00:40:50
42,1077,maths,maths15,0.5,challenge46,1.0,97,2020-12-26 06:40:59
43,1077,maths,maths16,0.515625,challenge47,0.5,84,2020-12-26 11:33:16
44,1077,maths,maths16,0.53125,challenge48,1.0,86,2020-12-26 12:35:33
45,1077,maths,maths17,0.546875,challenge49,0.5,97,2020-12-27 04:09:52
46,1077,maths,maths17,0.5625,challenge50,1.0,85,2020-12-27 11:12:11
47,1077,maths,maths18,0.578125,challenge51,0.5,89,2020-12-27 17:49:30
48,1077,maths,maths18,0.59375,challenge52,1.0,98,2020-12-27 20:52:13
49,1077,maths,maths19,0.609375,challenge53,0.5,90,2020-12-28 05:53:15
50,1077,maths,maths19,0.625,challenge54,1.0,85,2020-12-28 07:17:22
0,1078,en,en00,0.016129032258064516,ambulance,0.5,86,2020-12-01 07:55:23
1,1078,en,en00,0.03225806451612903,anchor,1.0,83,2020-12-02 13:05:03
2,1078,en,en01,0.04838709677419355,auto,0.5,71,2020-12-02 23:44:45
3,1078,en,en01,0.06451612903225806,pram,1.0,74,2020-12-03 00:46:42
4,1078,en,en02,0.08064516129032258,bag,0.5,70,2020-12-03 02:45:41
5,1078,en,en02,0.0967741935483871,ball,1.0,76,2020-12-03 10:26:49
6,1078,en,en03,0.11290322580645161,balloon,0.5,93,2020-12-05 08:44:17
7,1078,en,en03,0.12903225806451613,bell,1.0,95,2020-12-05 23:57:52
8,1078,en,en04,0.13978494623655913,balloon1,0.3333333333333333,98,2020-12-06 06:20:20
9,1078,en,en04,0.15053763440860213,balloon2,0.6666666666666666,92,2020-12-06 17:14:32
10,1078,en,en04,0.16129032258064513,balloon3,1.0,90,2020-12-07 01:04:33
11,1078,en,en06,0.17741935483870963,balloon4,0.5,72,2020-12-07 02:45:38
12,1078,en,en06,0.19354838709677413,balloon5,1.0,83,2020-12-07 12:01:28
13,1078,en,en05,0.22580645161290316,balloon6,1.0,83,2020-12-08 05:47:58
14,1078,en,en07,0.2419354838709677,balloon7,0.5,99,2020-12-08 14:39:40
15,1078,en,en07,0.2580645161290322,balloon8,1.0,72,2020-12-09 11:44:58
16,1078,en,en08,0.2741935483870967,balloon9,0.5,70,2020-12-09 15:05:21
17,1078,en,en08,0.2903225806451612,balloon10,1.0,77,2020-12-09 23:35:13
18,1078,en,en09,0.3010752688172042,balloon11,0.3333333333333333,95,2020-12-10 06:41:01
19,1078,en,en09,0.3118279569892472,balloon12,0.6666666666666666,89,2020-12-10 11:26:03
20,1078,en,en09,0.3225806451612902,balloon13,1.0,95,2020-12-11 09:55:12
21,1078,en,en10,0.33064516129032245,balloon14,0.25,85,2020-12-11 14:25:34
22,1078,en,en10,0.3387096774193547,balloon15,0.5,91,2020-12-11 18:57:16
23,1078,en,en10,0.34677419354838696,balloon16,0.75,88,2020-12-11 22:10:25
24,1078,en,en10,0.3548387096774192,balloon17,1.0,70,2020-12-12 20:28:56
25,1078,en,en12,0.38709677419354827,balloon18,1.0,96,2020-12-14 09:43:23
26,1078,en,en13,0.40322580645161277,balloon19,0.5,80,2020-12-15 22:20:02
27,1078,en,en13,0.41935483870967727,balloon20,1.0,86,2020-12-16 10:14:11
28,1078,en,en14,0.43548387096774177,balloon21,0.5,77,2020-12-17 07:00:23
29,1078,en,en14,0.4516129032258063,balloon22,1.0,92,2020-12-17 09:59:59
30,1078,en,en15,0.4677419354838708,balloon23,0.5,71,2020-12-17 13:19:40
31,1078,en,en15,0.4838709677419353,balloon24,1.0,72,2020-12-17 17:45:31
32,1078,en,en16,0.4903225806451611,balloon25,0.2,97,2020-12-18 09:36:36
33,1078,en,en16,0.4967741935483869,balloon26,0.4,76,2020-12-18 14:13:02
34,1078,en,en16,0.5032258064516127,balloon27,0.6,91,2020-12-19 08:05:42
35,1078,en,en16,0.5096774193548386,balloon28,0.8,94,2020-12-19 09:19:42
36,1078,en,en16,0.5161290322580644,balloon29,1.0,96,2020-12-20 05:53:08
37,1078,en,en17,0.5225806451612902,balloon30,0.2,92,2020-12-21 08:24:27
38,1078,en,en17,0.529032258064516,balloon31,0.4,75,2020-12-21 12:07:35
39,1078,en,en17,0.5354838709677419,balloon32,0.6,95,2020-12-22 05:25:06
40,1078,en,en17,0.5419354838709677,balloon33,0.8,84,2020-12-22 07:51:03
41,1078,en,en17,0.5483870967741935,balloon34,1.0,99,2020-12-22 18:05:25
42,1078,en,en19,0.5564516129032258,balloon35,0.25,73,2020-12-23 17:13:22
43,1078,en,en19,0.564516129032258,balloon36,0.5,73,2020-12-24 04:14:22
44,1078,en,en19,0.5725806451612903,balloon37,0.75,81,2020-12-24 18:48:39
45,1078,en,en19,0.5806451612903225,balloon38,1.0,85,2020-12-25 12:51:59
46,1078,en,en20,0.596774193548387,balloon39,0.5,86,2020-12-25 16:40:09
47,1078,en,en20,0.6129032258064515,balloon40,1.0,99,2020-12-26 00:53:52
48,1078,en,en21,0.6451612903225805,balloon41,1.0,94,2020-12-27 01:08:19
49,1078,en,en22,0.6774193548387095,balloon42,1.0,79,2020-12-27 21:22:40
50,1078,en,en23,0.693548387096774,balloon43,0.5,81,2020-12-28 03:05:55
0,1078,maths,maths00,0.015625,challenge1,0.5,71,2020-12-01 08:47:19
1,1078,maths,maths00,0.03125,challenge5,1.0,97,2020-12-01 09:45:03
2,1078,maths,maths01,0.0625,challenge6,1.0,93,2020-12-01 18:02:28
3,1078,maths,maths02,0.078125,challenge7,0.5,85,2020-12-02 15:22:00
4,1078,maths,maths02,0.09375,challenge8,1.0,91,2020-12-02 15:22:14
5,1078,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,76,2020-12-02 23:36:48
6,1078,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,94,2020-12-03 00:15:54
7,1078,maths,maths03,0.125,challenge11,1.0,92,2020-12-03 01:35:28
8,1078,maths,maths04,0.15625,challenge12,1.0,74,2020-12-03 06:19:17
9,1078,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,81,2020-12-03 09:14:18
10,1078,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,89,2020-12-03 20:13:11
11,1078,maths,maths05,0.18749999999999997,challenge15,1.0,85,2020-12-03 20:56:08
12,1078,maths,maths06,0.20312499999999997,challenge16,0.5,96,2020-12-03 23:38:45
13,1078,maths,maths06,0.21874999999999997,challenge17,1.0,70,2020-12-04 05:43:44
14,1078,maths,maths07,0.22656249999999997,challenge18,0.25,85,2020-12-04 05:48:25
15,1078,maths,maths07,0.23437499999999997,challenge19,0.5,82,2020-12-04 14:27:46
16,1078,maths,maths07,0.24218749999999997,challenge20,0.75,92,2020-12-05 06:37:51
17,1078,maths,maths07,0.24999999999999997,challenge21,1.0,97,2020-12-06 18:22:37
18,1078,maths,maths08,0.265625,challenge22,0.5,89,2020-12-06 20:11:42
19,1078,maths,maths08,0.28125,challenge23,1.0,86,2020-12-06 20:18:51
20,1078,maths,maths09,0.296875,challenge24,0.5,83,2020-12-07 01:23:18
21,1078,maths,maths09,0.3125,challenge25,1.0,97,2020-12-07 11:27:23
22,1078,maths,maths10,0.328125,challenge26,0.5,76,2020-12-07 16:00:29
23,1078,maths,maths10,0.34375,challenge27,1.0,87,2020-12-07 16:51:06
24,1078,maths,maths11,0.3515625,challenge28,0.25,81,2020-12-07 20:08:40
25,1078,maths,maths11,0.359375,challenge29,0.5,98,2020-12-07 22:41:52
26,1078,maths,maths11,0.3671875,challenge30,0.75,93,2020-12-08 14:54:40
27,1078,maths,maths11,0.375,challenge31,1.0,74,2020-12-08 18:47:02
28,1078,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,94,2020-12-08 18:47:13
29,1078,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,90,2020-12-09 05:43:22
30,1078,maths,maths12,0.40625000000000006,challenge34,1.0,76,2020-12-10 14:41:32
31,1078,maths,maths13,0.41406250000000006,challenge35,0.25,70,2020-12-10 17:27:10
32,1078,maths,maths13,0.42187500000000006,challenge36,0.5,88,2020-12-10 20:26:45
33,1078,maths,maths13,0.42968750000000006,challenge37,0.75,99,2020-12-10 22:57:43
34,1078,maths,maths13,0.43750000000000006,challenge38,1.0,96,2020-12-11 00:16:57
35,1078,maths,maths14,0.44531250000000006,challenge39,0.25,95,2020-12-11 21:14:02
36,1078,maths,maths14,0.45312500000000006,challenge40,0.5,74,2020-12-13 00:37:15
37,1078,maths,maths14,0.46093750000000006,challenge41,0.75,91,2020-12-13 06:38:32
38,1078,maths,maths14,0.46875000000000006,challenge42,1.0,92,2020-12-13 07:43:02
39,1078,maths,maths15,0.47656250000000006,challenge43,0.25,77,2020-12-13 16:16:42
40,1078,maths,maths15,0.48437500000000006,challenge44,0.5,73,2020-12-13 18:15:41
41,1078,maths,maths15,0.49218750000000006,challenge45,0.75,94,2020-12-13 18:58:45
42,1078,maths,maths15,0.5,challenge46,1.0,84,2020-12-13 22:46:34
43,1078,maths,maths16,0.515625,challenge47,0.5,89,2020-12-14 01:51:07
44,1078,maths,maths16,0.53125,challenge48,1.0,79,2020-12-14 05:06:24
45,1078,maths,maths17,0.546875,challenge49,0.5,88,2020-12-14 10:34:39
46,1078,maths,maths17,0.5625,challenge50,1.0,71,2020-12-14 17:21:29
47,1078,maths,maths18,0.578125,challenge51,0.5,81,2020-12-14 19:07:44
48,1078,maths,maths18,0.59375,challenge52,1.0,71,2020-12-14 19:44:24
49,1078,maths,maths19,0.609375,challenge53,0.5,99,2020-12-16 01:07:44
50,1078,maths,maths19,0.625,challenge54,1.0,98,2020-12-16 04:42:37
51,1078,maths,maths20,0.640625,challenge55,0.5,94,2020-12-17 01:29:40
52,1078,maths,maths20,0.65625,challenge56,1.0,79,2020-12-17 11:28:27
53,1078,maths,maths21,0.671875,challenge57,0.5,86,2020-12-18 05:34:23
54,1078,maths,maths21,0.6875,challenge58,1.0,75,2020-12-19 12:00:37
55,1078,maths,maths22,0.69375,challenge59,0.2,72,2020-12-20 08:22:18
56,1078,maths,maths22,0.7,challenge60,0.4,73,2020-12-20 09:30:28
57,1078,maths,maths22,0.7062499999999999,challenge61,0.6,79,2020-12-20 14:13:54
58,1078,maths,maths22,0.7124999999999999,challenge62,0.8,80,2020-12-21 02:55:41
59,1078,maths,maths22,0.7187499999999999,challenge63,1.0,71,2020-12-21 10:46:35
60,1078,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,89,2020-12-21 13:33:02
61,1078,maths,maths23,0.7395833333333331,challenge65,0.6666666666666666,73,2020-12-21 14:28:03
62,1078,maths,maths23,0.7499999999999998,challenge66,1.0,78,2020-12-21 16:19:23
63,1078,maths,maths24,0.7604166666666664,challenge67,0.3333333333333333,83,2020-12-22 13:31:05
64,1078,maths,maths24,0.770833333333333,challenge68,0.6666666666666666,75,2020-12-23 06:13:15
65,1078,maths,maths24,0.7812499999999997,challenge69,1.0,91,2020-12-24 03:04:46
66,1078,maths,maths25,0.7916666666666663,challenge70,0.3333333333333333,77,2020-12-24 03:45:23
67,1078,maths,maths25,0.8020833333333329,challenge71,0.6666666666666666,83,2020-12-25 00:20:36
68,1078,maths,maths25,0.8124999999999996,challenge72,1.0,81,2020-12-25 00:22:24
69,1078,maths,maths26,0.8177083333333329,challenge73,0.16666666666666666,78,2020-12-25 13:07:17
70,1078,maths,maths26,0.8229166666666663,challenge74,0.3333333333333333,70,2020-12-25 18:55:30
71,1078,maths,maths26,0.8281249999999997,challenge75,0.5,91,2020-12-25 22:36:11
72,1078,maths,maths26,0.833333333333333,challenge76,0.6666666666666666,82,2020-12-26 00:34:08
73,1078,maths,maths26,0.8385416666666664,challenge77,0.8333333333333334,70,2020-12-26 01:00:14
74,1078,maths,maths26,0.8437499999999998,challenge78,1.0,75,2020-12-26 01:01:12
75,1078,maths,maths27,0.8489583333333331,challenge79,0.16666666666666666,75,2020-12-26 16:30:26
76,1078,maths,maths27,0.8541666666666665,challenge80,0.3333333333333333,77,2020-12-26 17:08:18
77,1078,maths,maths27,0.8593749999999999,challenge81,0.5,75,2020-12-27 18:16:48
78,1078,maths,maths27,0.8645833333333333,challenge82,0.6666666666666666,75,2020-12-27 20:09:21
79,1078,maths,maths27,0.8697916666666666,challenge83,0.8333333333333334,82,2020-12-28 05:34:58
80,1078,maths,maths27,0.875,challenge84,1.0,79,2020-12-28 06:53:45
81,1078,maths,maths28,0.890625,challenge85,0.5,84,2020-12-29 03:54:22
82,1078,maths,maths28,0.90625,challenge86,1.0,71,2020-12-29 07:18:04
83,1078,maths,maths29,0.9375,challenge87,1.0,71,2020-12-29 08:27:11
84,1078,maths,maths30,0.9479166666666666,challenge88,0.3333333333333333,79,2020-12-29 15:07:58
85,1078,maths,maths30,0.9583333333333333,challenge89,0.6666666666666666,96,2020-12-29 21:06:40
0,1079,en,en00,0.016129032258064516,ambulance,0.5,97,2020-12-01 10:32:33
1,1079,en,en00,0.03225806451612903,anchor,1.0,75,2020-12-01 13:32:40
2,1079,en,en01,0.04838709677419355,auto,0.5,97,2020-12-02 10:02:48
3,1079,en,en01,0.06451612903225806,pram,1.0,84,2020-12-02 12:28:49
4,1079,en,en02,0.08064516129032258,bag,0.5,96,2020-12-02 14:51:57
5,1079,en,en02,0.0967741935483871,ball,1.0,98,2020-12-03 02:36:10
6,1079,en,en03,0.11290322580645161,balloon,0.5,89,2020-12-03 13:58:09
7,1079,en,en03,0.12903225806451613,bell,1.0,79,2020-12-03 16:02:12
8,1079,en,en04,0.13978494623655913,balloon1,0.3333333333333333,84,2020-12-04 23:10:41
9,1079,en,en04,0.15053763440860213,balloon2,0.6666666666666666,77,2020-12-06 02:32:50
10,1079,en,en04,0.16129032258064513,balloon3,1.0,73,2020-12-06 07:28:06
11,1079,en,en06,0.17741935483870963,balloon4,0.5,95,2020-12-06 11:50:07
12,1079,en,en06,0.19354838709677413,balloon5,1.0,91,2020-12-07 04:55:29
13,1079,en,en05,0.22580645161290316,balloon6,1.0,80,2020-12-07 05:41:00
14,1079,en,en07,0.2419354838709677,balloon7,0.5,84,2020-12-07 16:10:03
15,1079,en,en07,0.2580645161290322,balloon8,1.0,92,2020-12-07 23:47:56
16,1079,en,en08,0.2741935483870967,balloon9,0.5,93,2020-12-08 00:54:33
17,1079,en,en08,0.2903225806451612,balloon10,1.0,98,2020-12-08 03:57:32
18,1079,en,en09,0.3010752688172042,balloon11,0.3333333333333333,89,2020-12-08 23:19:43
19,1079,en,en09,0.3118279569892472,balloon12,0.6666666666666666,76,2020-12-09 10:08:30
20,1079,en,en09,0.3225806451612902,balloon13,1.0,78,2020-12-09 20:25:16
21,1079,en,en10,0.33064516129032245,balloon14,0.25,88,2020-12-10 18:30:44
22,1079,en,en10,0.3387096774193547,balloon15,0.5,74,2020-12-11 04:20:48
23,1079,en,en10,0.34677419354838696,balloon16,0.75,86,2020-12-12 07:57:17
24,1079,en,en10,0.3548387096774192,balloon17,1.0,88,2020-12-12 10:02:17
25,1079,en,en12,0.38709677419354827,balloon18,1.0,81,2020-12-12 10:51:59
26,1079,en,en13,0.40322580645161277,balloon19,0.5,95,2020-12-13 12:49:18
27,1079,en,en13,0.41935483870967727,balloon20,1.0,93,2020-12-13 22:39:39
28,1079,en,en14,0.43548387096774177,balloon21,0.5,84,2020-12-14 01:44:31
29,1079,en,en14,0.4516129032258063,balloon22,1.0,98,2020-12-14 02:02:20
30,1079,en,en15,0.4677419354838708,balloon23,0.5,88,2020-12-14 04:28:05
31,1079,en,en15,0.4838709677419353,balloon24,1.0,79,2020-12-14 09:59:40
32,1079,en,en16,0.4903225806451611,balloon25,0.2,79,2020-12-15 00:21:01
33,1079,en,en16,0.4967741935483869,balloon26,0.4,99,2020-12-15 05:33:10
34,1079,en,en16,0.5032258064516127,balloon27,0.6,75,2020-12-15 12:16:06
35,1079,en,en16,0.5096774193548386,balloon28,0.8,87,2020-12-15 19:49:33
36,1079,en,en16,0.5161290322580644,balloon29,1.0,78,2020-12-17 09:13:51
37,1079,en,en17,0.5225806451612902,balloon30,0.2,97,2020-12-17 16:28:35
38,1079,en,en17,0.529032258064516,balloon31,0.4,86,2020-12-18 03:31:31
39,1079,en,en17,0.5354838709677419,balloon32,0.6,86,2020-12-18 05:33:07
40,1079,en,en17,0.5419354838709677,balloon33,0.8,76,2020-12-18 19:15:49
41,1079,en,en17,0.5483870967741935,balloon34,1.0,85,2020-12-18 20:47:37
42,1079,en,en19,0.5564516129032258,balloon35,0.25,77,2020-12-19 06:09:18
43,1079,en,en19,0.564516129032258,balloon36,0.5,88,2020-12-19 09:30:13
44,1079,en,en19,0.5725806451612903,balloon37,0.75,79,2020-12-20 06:55:09
45,1079,en,en19,0.5806451612903225,balloon38,1.0,79,2020-12-20 10:09:33
46,1079,en,en20,0.596774193548387,balloon39,0.5,82,2020-12-20 15:45:45
47,1079,en,en20,0.6129032258064515,balloon40,1.0,85,2020-12-20 16:24:11
48,1079,en,en21,0.6451612903225805,balloon41,1.0,89,2020-12-20 20:52:18
49,1079,en,en22,0.6774193548387095,balloon42,1.0,73,2020-12-22 23:42:42
50,1079,en,en23,0.693548387096774,balloon43,0.5,80,2020-12-23 02:34:32
51,1079,en,en23,0.7096774193548385,balloon44,1.0,99,2020-12-23 03:40:48
52,1079,en,en32,0.725806451612903,balloon45,0.5,92,2020-12-23 03:51:26
53,1079,en,en32,0.7419354838709675,balloon46,1.0,99,2020-12-23 15:03:53
54,1079,en,en24,0.758064516129032,balloon47,0.5,97,2020-12-23 16:36:59
55,1079,en,en24,0.7741935483870965,balloon48,1.0,93,2020-12-23 17:29:09
56,1079,en,en25,0.7849462365591395,balloon49,0.3333333333333333,97,2020-12-24 16:27:44
57,1079,en,en25,0.7956989247311825,balloon50,0.6666666666666666,73,2020-12-24 18:04:25
